seat,예매여부 sum,좌석 오픈 여부 sum,원가격추정 amin,원가격추정 mean,원가격추정 amax,거래까지걸린시간_시간 mean,거래까지걸린시간_등수 amax,거래까지걸린시간_등수 amin,표준화 등수 점수 mean,좌석 예매율,Unnamed: 0,층,블록,열,넘버,X,Y,Z,대칭점,무대까지의 거리,좌우면적시야각,상하면적시야각,시야방해점수,좌석공간넓음,휠체어석,1/거리**3,무대정면과의각도,좌우시선각도,상하시선각도,주성분,before_smoothing_label,after_smoothing_label
1층 D블록11열 3,15,33,120000,173552.63157894736,320000,798.2722222222222,935.0,5.0,0.251691825279903,0.45454545454545453,572,1층,D블록,11,3,-642,1664,89,1층 B블록11열 10,1785.771822,47.12589753,10.97477678,100,0,0,1.755990258826834e-10,0.933,13.385585190470191,2.8567130935081897,-504.81520278657166,1,0
1층 D블록11열 4,16,35,120000,173421.05263157896,320000,830.846875,935.0,5.0,0.23247111279128338,0.45714285714285713,573,1층,D블록,11,4,-695,1660,89,1층 B블록11열 9,1801.817416,46.17271664,11.67123324,100,0,0,1.7094943067972924e-10,0.922,15.005934875509238,2.8312525937500204,-488.7750085650866,1,0
1층 D블록11열 5,15,37,120000,173157.8947368421,320000,698.2233333333334,935.0,19.0,0.19642378729310458,0.40540540540540543,574,1층,D블록,11,5,-747,1652,89,1층 B블록11열 8,1815.222851,45.26378636,12.36375571,100,0,0,1.6718994306068434e-10,0.911,16.619599896627985,2.8103269237652704,-475.374996764955,1,0
1층 D블록11열 6,9,30,110000,171315.7894736842,320000,843.8833333333333,935.0,21.0,0.20211028009213727,0.3,575,1층,D블록,11,6,-800,1645,89,1층 B블록11열 7,1831.37817,44.25669828,13.01786033,100,0,0,1.6280431101419427e-10,0.899,18.222790537629184,2.78551627021327,-459.2237617730578,3,1
1층 D블록11열 7,21,37,110000,170526.31578947368,320000,990.3960317460317,674.0,12.0,0.25279507315286337,0.5675675675675675,576,1층,D블록,11,7,-852,1637,89,1층 B블록11열 6,1847.591405,43.23860431,13.63484434,100,0,0,1.5855582448089206e-10,0.887,19.783473806458883,2.761053405840335,-443.01383658001816,0,0
1층 D블록11열 8,21,35,110000,168026.31578947368,320000,1008.1690476190475,663.0,3.0,0.3065265169864533,0.6,577,1층,D블록,11,8,-904,1630,89,1층 B블록11열 5,1866.021704,42.16044362,14.20050957,100,0,0,1.5390400717326166e-10,0.875,21.300911750468632,2.733762252819277,-424.5856438182912,2,0
1층 D블록11열 9,13,32,70000,163157.8947368421,320000,708.3948717948717,985.0,3.0,0.24047703885878544,0.40625,578,1층,D블록,11,9,-956,1622,89,1층 B블록11열 4,1884.871614,41.06079743,14.73971832,100,0,0,1.4933261763196536e-10,0.861,22.80302678618308,2.7064024448582726,-405.7372457921167,1,0
1층 D블록12열 1,18,36,120000,173815.7894736842,320000,681.9777777777778,935.0,2.0,0.29290536673766665,0.5,631,1층,D블록,12,1,-544,1768,109,1층 B블록12열 12,1853.008635,46.3993303,8.747029514,100,0,0,1.5716928251813963e-10,0.956,9.482337583089308,3.37227095112397,-437.533268357062,0,0
1층 D블록12열 10,21,34,70000,159210.52631578947,320000,775.5730158730158,674.0,2.0,0.2974664542884514,0.6176470588235294,640,1층,D블록,12,10,-1021,1707,109,1층 B블록12열 3,1992.026857,38.51974471,14.20049955,100,0,0,1.2650696354997928e-10,0.858,23.26432290687532,3.136684931220375,-298.55998795799565,2,0
1층 D블록12열 11,21,36,70000,156447.36842105264,320000,739.5023809523809,810.0,11.11822588300799,0.27624569049223924,0.5833333333333334,641,1층,D블록,12,11,-1074,1699,109,1층 B블록12열 2,2012.94759,37.47338803,14.65110532,100,0,0,1.2260342350891583e-10,0.845,24.67808549025294,3.104053002691402,-277.64058184986254,0,0
1층 D블록12열 12,17,34,70000,157631.57894736843,320000,970.9431372549019,935.0,6.0,0.24929042406295387,0.5,642,1층,D블록,12,12,-1127,1690,109,1층 B블록12열 1,2034.2345,36.4178244,15.07918883,100,0,0,1.1879466943340998e-10,0.832,26.077499157378416,3.07153983722806,-256.3546197349739,0,0
1층 D블록12열 2,20,38,120000,173684.2105263158,320000,574.2491666666667,935.0,3.0,0.31000496590714716,0.5263157894736842,632,1층,D블록,12,2,-597,1764,109,1층 B블록12열 11,1865.472058,45.6782249,9.451022724,100,0,0,1.5404008691012227e-10,0.947,11.077246383721096,3.349714647134362,-425.0778781053392,0,0
1층 D블록12열 3,13,32,120000,173552.63157894736,320000,548.9576923076922,935.0,3.0,0.2823263516911094,0.40625,633,1층,D블록,12,3,-651,1759,109,1층 B블록12열 10,1878.766351,44.90132785,10.14707241,100,0,0,1.5079317311967098e-10,0.938,12.688952781824057,3.325985058388213,-411.7909745930518,1,0
1층 D블록12열 4,17,37,120000,173289.47368421053,320000,610.3156862745099,935.0,3.0,0.258197939871232,0.4594594594594595,634,1층,D블록,12,4,-704,1754,109,1층 B블록12열 9,1893.148964,44.0836533,10.80024342,100,0,0,1.473824038139553e-10,0.928,14.248570569987509,3.300688819155002,-397.4146419476681,1,0
1층 D블록12열 5,17,34,110000,171973.68421052632,320000,1052.828431372549,935.0,3.0,0.27164609781689936,0.5,635,1층,D블록,12,5,-757,1746,109,1층 B블록12열 8,1906.160014,43.26901666,11.45254198,100,0,0,1.4438495272386308e-10,0.917,15.819351540035909,3.278134305791543,-384.409679965554,0,0
1층 D블록12열 6,16,34,110000,171184.2105263158,320000,1049.4875,935.0,4.0,0.23593905209547833,0.47058823529411764,636,1층,D블록,12,6,-810,1739,109,1층 B블록12열 7,1921.484322,42.38423795,12.06244641,100,0,0,1.4095791402981306e-10,0.906,17.355003030623525,3.2519621592363337,-369.0902698747069,1,0
1층 D블록12열 7,19,36,110000,169210.52631578947,320000,1088.2008771929825,935.0,5.0,0.2558953582095992,0.5277777777777778,637,1층,D블록,12,7,-863,1732,109,1층 B블록12열 6,1938.162532,41.45426065,12.63884651,100,0,0,1.373502388603102e-10,0.895,18.86521110686607,3.223948786177457,-352.41608036205315,0,0
1층 D블록12열 8,20,37,70000,165000.0,320000,927.7225000000001,935.0,5.0,0.2588961274709582,0.5405405405405406,638,1층,D블록,12,8,-916,1724,109,1층 B블록12열 5,1955.278241,40.49918028,13.19231181,100,0,0,1.3377479620291996e-10,0.883,20.362322797792856,3.195698221180273,-335.3037977029614,0,0
1층 D블록12열 9,18,30,70000,161184.2105263158,320000,585.6222222222223,656.0,2.0,0.3336131820404036,0.6,639,1층,D블록,12,9,-969,1716,109,1층 B블록12열 4,1973.701599,39.50804174,13.7114038,100,0,0,1.3006352529127278e-10,0.871,21.832387825589088,3.1658376972318205,-316.8830948844593,2,0
1층 D블록13열 1,22,38,120000,173684.2105263158,320000,767.2515151515152,679.0,1.0,0.2912493940224804,0.5789473684210527,693,1층,D블록,13,1,-552,1863,130,1층 B블록13열 12,1947.401602,44.19296999,8.134074325,100,0,0,1.3540460393708734e-10,0.959,8.808309659738532,3.8276617193518767,-343.1136213434909,0,0
1층 D블록13열 10,16,33,70000,160789.47368421053,320000,1208.715625,985.0,9.773566822930512,0.22556983355018614,0.48484848484848486,702,1층,D블록,13,10,-1035,1802,130,1층 B블록13열 3,2082.145288,37.13634957,13.25845619,100,0,0,1.1078141515705067e-10,0.867,22.17536296370229,3.5796248962069552,-208.42051369065817,0,0
1층 D블록13열 11,19,38,70000,158947.36842105264,320000,1021.507894736842,985.0,8.0,0.20718974335200838,0.5,703,1층,D블록,13,11,-1090,1792,130,1층 B블록13열 2,2101.490899,36.18759913,13.72308376,100,0,0,1.0775004480092655e-10,0.854,23.614379866725443,3.5466297360512464,-189.07764208219837,0,0
1층 D블록13열 12,12,31,70000,157763.15789473685,320000,1475.9666666666665,985.0,8.993665512806833,0.18754537489547526,0.3870967741935484,704,1층,D블록,13,12,-1144,1783,130,1층 B블록13열 1,2122.433745,35.22597361,14.13952291,100,0,0,1.0459178481331238e-10,0.842,24.988798218273686,3.5115897137680645,-168.13681690259904,1,0
1층 D블록13열 2,21,37,120000,173421.05263157896,320000,619.8793650793651,692.0,1.0,0.3169377226408045,0.5675675675675675,694,1층,D블록,13,2,-606,1858,130,1층 B블록13열 11,1958.647493,43.56375626,8.797189688,100,0,0,1.3308562760266008e-10,0.951,10.36805581007739,3.805652111954741,-331.8762505863732,0,0
1층 D블록13열 3,14,33,120000,173289.47368421053,320000,533.1321428571429,985.0,4.0,0.24109985060571068,0.42424242424242425,695,1층,D블록,13,3,-661,1853,130,1층 B블록13열 10,1971.656664,42.86343446,9.4474415,100,0,0,1.3046863751771394e-10,0.942,11.936222996106949,3.7805054450894713,-318.87483084135465,1,0
1층 D블록13열 4,16,34,120000,172763.15789473685,320000,713.0197916666667,985.0,4.0,0.2557581632666631,0.47058823529411764,696,1층,D블록,13,4,-711,1849,130,1층 B블록13열 9,1985.251118,42.17046688,10.01024241,100,0,0,1.2780670906263769e-10,0.933,13.337306231542923,3.7545803354425846,-305.2865315862835,1,0
1층 D블록13열 5,17,34,110000,171184.2105263158,320000,639.5196078431372,985.0,8.0,0.25914318666368374,0.5,697,1층,D블록,13,5,-766,1841,130,1층 B블록13열 8,1998.23347,41.42330909,10.63493909,100,0,0,1.253318103552946e-10,0.923,14.89507913640017,3.730152512483189,-292.310905584776,0,0
1층 D블록13열 6,12,31,110000,170789.47368421053,320000,711.4277777777778,985.0,6.0,0.24171249946151802,0.3870967741935484,698,1층,D블록,13,6,-820,1834,130,1층 B블록13열 7,2013.170634,40.62706098,11.21248625,100,0,0,1.2256267744211108e-10,0.913,16.393851087742863,3.7024370901632015,-277.3793354293831,1,0
1층 D블록13열 7,23,38,110000,168421.05263157896,320000,904.4478260869565,985.0,6.0,0.2853963857069072,0.6052631578947368,699,1층,D블록,13,7,-875,1826,130,1층 B블록13열 6,2028.990143,39.78557776,11.77940458,100,0,0,1.1971820273811842e-10,0.902,17.90719909721042,3.6735303729776194,-261.56490286840204,2,0
1층 D블록13열 8,18,35,70000,164210.52631578947,320000,1142.5749999999998,985.0,9.310404172479952,0.23270682692336372,0.5142857142857142,700,1층,D블록,13,8,-929,1818,130,1층 B블록13열 5,2045.743141,38.92210761,12.30750016,100,0,0,1.1680103435531509e-10,0.89,19.37103067717192,3.643406317978109,-244.81617291127023,0,0
1층 D블록13열 9,14,32,70000,161052.63157894736,320000,1012.4964285714285,985.0,9.0,0.21590988861330102,0.4375,701,1층,D블록,13,9,-981,1811,130,1층 B블록13열 4,2063.730118,38.04971064,12.77999203,100,0,0,1.1377354576211058e-10,0.879,20.747896091906995,3.611608951415133,-226.83253019035203,1,0
1층 D블록14열 1,19,37,115000,172500.0,320000,571.8421052631579,985.0,4.0,0.29600271052654503,0.5135135135135135,743,1층,D블록,14,1,-560,1958,151,1층 B블록14열 12,2042.098186,42.17346878,7.600491483,100,0,0,1.1742758825805022e-10,0.961,8.259724755574323,4.240523923760688,-248.3949451297638,0,0
1층 D블록14열 10,17,34,70000,160921.05263157896,320000,1199.3980392156864,935.0,1.0,0.25863508434977767,0.5,752,1층,D블록,14,10,-1051,1895,151,1층 B블록14열 3,2172.194052,35.81352439,12.44858825,100,0,0,9.756726690698362e-11,0.875,21.31238411844356,3.986129067650805,-118.35442290789844,0,0
1층 D블록14열 11,20,37,70000,160526.31578947368,320000,715.9116666666666,935.0,19.0,0.2602723933163986,0.5405405405405406,753,1층,D블록,14,11,-1105,1886,151,1층 B블록14열 2,2191.077817,34.97314738,12.87406121,100,0,0,9.506630058322964e-11,0.863,22.66474080464642,3.9517198695766935,-99.47402931661034,0,0
1층 D블록14열 12,17,34,70000,159210.52631578947,320000,718.0049019607842,935.0,21.0,0.24901541756683213,0.5,754,1층,D블록,14,12,-1159,1877,151,1층 B블록14열 1,2211.156032,34.11258452,13.27281103,100,0,0,9.250002071634648e-11,0.851,23.993151117448928,3.915780380941339,-79.39872298565366,0,0
1층 D블록14열 2,19,35,120000,172500.0,320000,488.6719298245614,985.0,4.0,0.3637019716195097,0.5428571428571428,744,1층,D블록,14,2,-615,1953,151,1층 B블록14열 11,2053.103748,41.60510763,8.218049809,100,0,0,1.155492983248288e-10,0.954,9.77809346695229,4.217751542001678,-237.39805225826123,0,0
1층 D블록14열 3,15,31,115000,172236.84210526315,320000,430.85,985.0,4.0,0.33654376632507593,0.4838709677419355,745,1층,D블록,14,3,-669,1948,151,1층 B블록14열 10,2065.203622,40.99867921,8.805860643,100,0,0,1.1353019030645132e-10,0.946,11.252836612168313,4.192995710136133,-225.3059662140432,0,0
1층 D블록14열 4,19,36,115000,171842.1052631579,320000,627.719298245614,985.0,4.0,0.2868983388921495,0.5277777777777778,746,1층,D블록,14,4,-724,1943,151,1층 B블록14열 9,2078.996392,40.33215893,9.381992357,100,0,0,1.1128555424504222e-10,0.937,12.73525339017226,4.165128677028783,-211.52037184305613,0,0
1층 D블록14열 5,16,34,115000,171184.2105263158,320000,1123.5666666666666,985.0,8.0,0.24886698628865087,0.47058823529411764,747,1층,D블록,14,5,-779,1935,151,1층 B블록14열 8,2091.37921,39.66878805,9.959351243,100,0,0,1.0932050786387387e-10,0.928,14.227796587598412,4.140424279220501,-199.1445448155675,1,0
1층 D블록14열 6,13,33,85000,169342.1052631579,320000,907.4897435897436,985.0,8.0,0.21076422366438607,0.3939393939393939,748,1층,D블록,14,6,-833,1928,151,1층 B블록14열 7,2105.676613,38.9610987,10.49584507,100,0,0,1.0710875696189951e-10,0.918,15.665819659083878,4.112262536193186,-184.8531548817002,1,0
1층 D블록14열 7,19,35,85000,167105.26315789475,320000,844.0894736842106,935.0,6.0,0.28643400485716053,0.5428571428571428,749,1층,D블록,14,7,-888,1920,151,1층 B블록14열 6,2120.788768,38.21332904,11.02483234,100,0,0,1.0483535159547804e-10,0.908,17.11941200098024,4.082909808668957,-169.74659605864784,0,0
1층 D블록14열 8,20,37,70000,163289.47368421053,320000,724.4966666666667,935.0,6.0,0.27925487694173823,0.5405405405405406,750,1층,D블록,14,8,-942,1913,151,1층 B블록14열 5,2137.693617,37.43271327,11.51092088,100,0,0,1.023678586173442e-10,0.897,18.51544090355185,4.050568106293419,-152.84646944203226,0,0
1층 D블록14열 9,12,31,70000,162763.15789473685,320000,669.7277777777778,985.0,1.0,0.25323210615714936,0.3870967741935484,751,1층,D블록,14,9,-996,1904,151,1층 B블록14열 4,2154.073583,36.64616199,11.98953959,100,0,0,1.0005030017179368e-10,0.886,19.913352474757943,4.0197160226870885,-136.47095660712077,1,0
1층 D블록15열 1,21,37,115000,171973.68421052632,320000,905.279365079365,985.0,4.0,0.31379457417989454,0.5675675675675675,794,1층,D블록,15,1,-568,2077,172,1층 B블록15열 13,2160.124302,39.90368245,6.988385158,100,0,0,9.921190103387959e-11,0.965,7.663358048038642,4.567013782829666,-130.34711161930738,0,0
1층 D블록15열 10,15,31,70000,160921.05263157896,320000,1197.2311111111112,985.0,6.0,0.2569228602607943,0.4838709677419355,803,1층,D블록,15,10,-1028,2020,172,1층 B블록15열 4,2273.052573,34.82311888,11.19830469,100,0,0,8.514743276885978e-11,0.891,19.340604501500767,4.339672144992515,-17.475296588144804,0,0
1층 D블록15열 11,23,38,70000,159605.26315789475,320000,740.5449275362319,985.0,3.0,0.30646184927628733,0.6052631578947368,804,1층,D블록,15,11,-1078,2012,172,1층 B블록15열 3,2289.063564,34.15737797,11.58174018,100,0,0,8.337319453367239e-11,0.881,20.550316676975896,4.309260483275665,-1.4684412526421553,2,0
1층 D블록15열 12,15,31,70000,159210.52631578947,320000,589.3611111111111,985.0,3.0,0.32019627870575795,0.4838709677419355,805,1층,D블록,15,12,-1129,2004,172,1층 B블록15열 2,2306.564762,33.45785755,11.9517664,100,0,0,8.148976047389186e-11,0.871,21.764312868313944,4.276502624797933,16.028927489552157,0,0
1층 D블록15열 13,20,37,70000,159210.52631578947,320000,385.9116666666667,985.0,3.0,0.35599350449354095,0.5405405405405406,806,1층,D블록,15,13,-1180,1995,172,1층 B블록15열 1,2324.222236,32.75061158,12.31038807,100,0,0,7.964656396154945e-11,0.861,22.97197615084078,4.2439535990864,33.68281092537924,0,0
1층 D블록15열 2,20,36,115000,171710.52631578947,320000,910.0016666666667,985.0,4.0,0.30133551813146964,0.5555555555555556,795,1층,D블록,15,2,-619,2073,172,1층 B블록15열 12,2170.27049,39.4418434,7.501195234,100,0,0,9.782692543253184e-11,0.958,8.994246508308917,4.545617612772931,-120.2088651203728,0,0
1층 D블록15열 3,18,33,115000,171447.36842105264,320000,853.1555555555556,674.0,2.0,0.3193072419398749,0.5454545454545454,796,1층,D블록,15,3,-670,2068,172,1층 B블록15열 11,2180.621012,38.95829436,8.007440085,100,0,0,9.644049312771108e-11,0.951,10.320087627945773,4.523996353162413,-109.8659100728418,0,0
1층 D블록15열 4,16,35,115000,170921.05263157896,320000,878.5281249999999,935.0,2.0,0.2734570660939039,0.45714285714285713,797,1층,D블록,15,4,-722,2064,172,1층 B블록15열 10,2193.390982,38.41096864,8.501220641,100,0,0,9.476584497331851e-11,0.944,11.64871924731918,4.497603156011278,-97.10295950965242,1,0
1층 D블록15열 5,17,33,115000,170263.15789473685,320000,820.6578431372549,674.0,16.0,0.2727613378061567,0.5151515151515151,798,1층,D블록,15,5,-773,2057,172,1층 B블록15열 9,2204.169231,37.88601114,8.991203513,100,0,0,9.338243479240164e-11,0.936,12.964283072956908,4.4755652068833225,-86.33152788924846,0,0
1층 D블록15열 6,16,32,115000,169342.1052631579,320000,631.3343749999999,674.0,16.0,0.2843960342622687,0.5,799,1층,D블록,15,6,-824,2050,172,1층 B블록15열 8,2216.091153,37.32683237,9.465229802,100,0,0,9.188341753724071e-11,0.928,14.266286692372557,4.451439281763841,-74.41591680656857,0,0
1층 D블록15열 7,21,38,85000,165657.8947368421,320000,650.0079365079365,674.0,6.0,0.27956338822978477,0.5526315789473685,800,1층,D블록,15,7,-875,2043,172,1층 B블록15열 7,2229.138399,36.73603812,9.922135199,100,0,0,9.027944921055511e-11,0.919,15.553615896039828,4.425332724480984,-61.37449140598207,0,0
1층 D블록15열 8,18,37,85000,163684.2105263158,320000,885.5166666666667,985.0,6.0,0.2106217344576878,0.4864864864864865,801,1층,D블록,15,8,-926,2036,172,1층 B블록15열 6,2243.291332,36.11636069,10.36096679,100,0,0,8.858148676128916e-11,0.91,16.825240608779517,4.397358160664594,-47.22690839468229,0,0
1층 D블록15열 9,13,33,85000,162236.84210526315,320000,855.075641025641,985.0,6.0,0.20262028349058786,0.3939393939393939,802,1층,D블록,15,9,-977,2029,172,1층 B블록15열 5,2258.529167,35.47062928,10.78096541,100,0,0,8.680063244944952e-11,0.901,18.080217518193564,4.367632285055283,-31.99397651835492,1,0
1층 D블록16열 1,18,35,115000,170394.73684210525,320000,807.3944444444445,727.0,5.0,0.27737967477510056,0.5142857142857142,858,1층,D블록,16,1,-576,2172,194,1층 B블록16열 13,2255.436986,38.22699966,6.592604105,100,0,0,8.715813046124456e-11,0.967,7.203287144363041,4.9343578502141625,-35.01971795234207,0,0
1층 D블록16열 10,15,34,80000,159473.68421052632,320000,1073.7755555555555,935.0,7.0,0.21730465320741532,0.4411764705882353,867,1층,D블록,16,10,-1040,2115,194,1층 B블록16열 4,2364.838472,33.64008918,10.5390735,100,0,0,7.5612840620879e-11,0.897,18.5352427951313,4.705558793265849,74.32337626607796,1,0
1층 D블록16열 11,19,36,70000,159605.26315789475,320000,876.8192982456139,985.0,8.0,0.26465800583751714,0.5277777777777778,868,1층,D블록,16,11,-1092,2106,194,1층 B블록16열 3,2380.196631,33.02469813,10.92161603,100,0,0,7.415859473402443e-11,0.888,19.75828371619093,4.675128509568548,89.6767248242441,0,0
1층 D블록16열 12,15,32,70000,160526.31578947368,320000,919.8022222222222,985.0,8.0,0.26520269501053556,0.46875,869,1층,D블록,16,12,-1143,2098,194,1층 B블록16열 2,2397.016687,32.39464838,11.27302799,100,0,0,7.260839348157737e-11,0.878,20.93245881082728,4.642250529239246,106.49247388688148,1,0
1층 D블록16열 13,20,36,70000,160000.0,320000,1127.8833333333332,935.0,15.0,0.22973900414857434,0.5555555555555556,870,1층,D블록,16,13,-1194,2089,194,1층 B블록16열 1,2413.957953,31.75723995,11.61487962,100,0,0,7.109038995852429e-11,0.868,22.10149666117585,4.609600280517915,123.4296473803865,0,0
1층 D블록16열 2,20,38,115000,170526.31578947368,320000,821.3625,727.0,5.0,0.2464886143252405,0.5263157894736842,859,1층,D블록,16,2,-628,2167,194,1층 B블록16열 12,2264.488684,37.82051698,7.078217834,100,0,0,8.61171275902164e-11,0.96,8.512379458320623,4.914585440008486,-25.976145443739107,0,0
1층 D블록16열 3,13,33,115000,170131.57894736843,320000,634.6205128205128,674.0,5.0,0.2332375917281781,0.3939393939393939,860,1층,D블록,16,3,-680,2163,194,1층 B블록16열 11,2275.654851,37.36336005,7.547505736,100,0,0,8.485566092031497e-11,0.954,9.80271812926368,4.890411709409951,-14.81752926145968,1,0
1층 D블록16열 4,18,37,100000,168552.63157894736,320000,688.4425925925926,674.0,12.0,0.23933228581219454,0.4864864864864865,861,1층,D블록,16,4,-732,2158,194,1층 B블록16열 10,2287.012024,36.88766799,8.010370732,100,0,0,8.359776299283833e-11,0.947,11.087796906992478,4.866067492620961,-3.467577036578993,0,0
1층 D블록16열 5,13,32,100000,167763.15789473685,320000,698.2525641025641,985.0,16.0,0.2275762654927976,0.40625,862,1층,D블록,16,5,-783,2152,194,1층 B블록16열 9,2298.223009,36.40522598,8.458304721,100,0,0,8.238032386569373e-11,0.94,12.3445027160404,4.842273463181654,7.736629827231505,1,0
1층 D블록16열 6,14,34,100000,166710.52631578947,320000,648.0988095238096,985.0,16.0,0.18972983613286168,0.4117647058823529,863,1층,D블록,16,6,-835,2145,194,1층 B블록16열 8,2309.953679,35.89425003,8.906880244,100,0,0,8.113162721801746e-11,0.932,13.620546518833365,4.817624612448785,19.460722290690683,1,0
1층 D블록16열 7,15,34,100000,164736.84210526315,320000,833.6277777777777,985.0,16.0,0.22338989039568102,0.4411764705882353,864,1층,D블록,16,7,-886,2137,194,1층 B블록16열 7,2321.508346,35.37827146,9.34029314,100,0,0,7.992621593656408e-11,0.924,14.86959985504702,4.793589971009477,31.009229923601804,1,0
1층 D블록16열 8,18,38,85000,162631.57894736843,320000,1118.3583333333331,985.0,16.0,0.20173085640307836,0.47368421052631576,865,1층,D블록,16,8,-938,2130,194,1층 B블록16열 6,2335.461411,34.81036713,9.758453492,100,0,0,7.850221531099019e-11,0.915,16.11822938136465,4.7648845678957885,44.95655969711467,1,0
1층 D블록16열 9,15,32,85000,162105.26315789475,320000,1213.648888888889,935.0,16.0,0.23756351446131574,0.46875,866,1층,D블록,16,9,-989,2123,194,1층 B블록16열 5,2350.082126,34.23087793,10.15328893,100,0,0,7.704613934294334e-11,0.906,17.329175991821383,4.73517259889311,59.57202144199657,1,0
1층 D블록17열 1,23,38,100000,168157.8947368421,320000,833.5695652173912,935.0,3.0,0.2902103676592433,0.6052631578947368,921,1층,D블록,17,1,-585,2267,216,1층 B블록17열 13,2351.206073,36.66975708,6.249530594,100,0,0,7.693570105845414e-11,0.968,6.8148467827603945,5.271066222986488,60.7610984542953,2,0
1층 D블록17열 10,19,35,85000,159605.26315789475,320000,1197.5078947368422,935.0,8.0,0.22649940026251944,0.5428571428571428,930,1층,D블록,17,10,-1054,2209,216,1층 B블록17열 4,2457.082213,32.50681436,9.963048014,100,0,0,6.741257801030758e-11,0.903,17.852945598874122,5.043333178757307,166.57735324449706,0,1
1층 D블록17열 11,20,38,85000,159605.26315789475,320000,730.22,935.0,2.0,0.25922990546805313,0.5263157894736842,931,1층,D블록,17,11,-1106,2200,216,1층 B블록17열 3,2471.819573,31.95182277,10.32436108,100,0,0,6.621398093343435e-11,0.893,19.03524079269829,5.013186866445688,181.3095815178449,0,0
1층 D블록17열 12,10,29,70000,158157.8947368421,320000,1042.8566666666668,935.0,6.0,0.23320901363903654,0.3448275862068966,932,1층,D블록,17,12,-1158,2191,216,1층 B블록17열 2,2487.589395,31.37828162,10.6702717,100,0,0,6.496267652723565e-11,0.884,20.20292373466958,4.981325698598929,197.0745718536384,3,0
1층 D블록17열 13,17,38,70000,157894.73684210525,320000,988.1588235294118,701.0,18.0,0.1902126271628726,0.4473684210526316,933,1층,D블록,17,13,-1210,2183,216,1층 B블록17열 1,2505.243501,30.78065942,10.99304636,100,0,0,6.359898248662777e-11,0.875,21.344179480438186,4.946135211129997,214.72419418115825,1,0
1층 D블록17열 2,21,36,100000,168026.31578947368,320000,858.7984126984127,935.0,3.0,0.2747170259598544,0.5833333333333334,922,1층,D블록,17,2,-637,2262,216,1층 B블록17열 12,2359.887497,36.30547422,6.696348727,100,0,0,7.608974033404616e-11,0.963,8.07302488116726,5.2516207286174295,69.43453579921459,0,0
1층 D블록17열 3,14,32,100000,167105.26315789475,320000,970.8369047619047,935.0,3.0,0.235927795432757,0.4375,923,1층,D블록,17,3,-689,2257,216,1층 B블록17열 11,2369.689009,35.90902782,7.135124328,100,0,0,7.514947264919497e-11,0.956,9.32130541277824,5.229838311100811,79.22843643910608,1,0
1층 D블록17열 4,17,37,100000,166578.94736842104,320000,1038.5970588235293,935.0,3.0,0.18474533958890885,0.4594594594594595,924,1층,D블록,17,4,-742,2253,216,1층 B블록17열 10,2381.85411,35.45925989,7.565970981,100,0,0,7.400388651988217e-11,0.95,10.574029470350355,5.203053535362925,91.38627277778272,1,0
1층 D블록17열 5,20,35,100000,165921.05263157896,320000,956.1875,663.0,6.0,0.26121648779197243,0.5714285714285714,925,1층,D블록,17,5,-794,2246,216,1층 B블록17열 9,2391.988294,35.02913007,7.995208634,100,0,0,7.306726477715923e-11,0.943,11.814702869395736,5.180949246552808,101.51341555213044,0,0
1층 D블록17열 6,15,31,100000,164736.84210526315,320000,1007.7755555555556,663.0,16.0,0.2513787039089741,0.4838709677419355,926,1층,D블록,17,6,-846,2239,216,1층 B블록17열 8,2403.225541,34.57025123,8.412941743,100,0,0,7.204708385001066e-11,0.935,13.04425121810106,5.15665785857402,112.74399411832276,0,0
1층 D블록17열 7,21,38,100000,162894.73684210525,320000,944.1396825396826,694.0,16.0,0.23480006182492505,0.5526315789473685,927,1층,D블록,17,7,-898,2232,216,1층 B블록17열 7,2415.550455,34.08456985,8.818054325,100,0,0,7.094987916862419e-11,0.928,14.2617071212239,5.130276210090093,125.06260514231876,0,1
1층 D블록17열 8,18,37,100000,161710.52631578947,320000,1001.762962962963,694.0,6.0,0.2098034780219852,0.4864864864864865,928,1층,D블록,17,8,-950,2224,216,1층 B블록17열 6,2428.030478,33.58500957,9.216258106,100,0,0,6.986145045488742e-11,0.92,15.475468738604285,5.103836552327113,137.53659107590283,0,1
1층 D블록17열 9,12,32,85000,159342.1052631579,320000,1052.5083333333332,935.0,8.0,0.21256446129450843,0.375,929,1층,D블록,17,9,-1002,2217,216,1층 B블록17열 5,2442.48828,33.05132185,9.593653752,100,0,0,6.862818835516383e-11,0.911,16.66648283316863,5.073546000952605,151.9887855172479,1,1
1층 D블록18열 1,18,35,100000,165921.05263157896,320000,685.5120370370371,935.0,3.0,0.2662577105879551,0.5142857142857142,983,1층,D블록,18,1,-593,2361,238,1층 B블록18열 13,2445.938266,35.24916806,5.939818721,100,0,0,6.833819842601152e-11,0.97,6.528147565230344,5.583953766099429,155.50216664818794,0,0
1층 D블록18열 10,18,34,80000,155263.15789473685,320000,1051.9981481481482,674.0,7.0,0.22694843678313023,0.5294117647058824,992,1층,D블록,18,10,-1068,2303,238,1층 B블록18열 4,2549.720965,31.43763581,9.441044289,100,0,0,6.032843164860093e-11,0.907,17.30829099150922,5.355988407297946,259.2238512586772,0,1
