seat,예매여부 sum,좌석 오픈 여부 sum,원가격추정 amin,원가격추정 mean,원가격추정 amax,거래까지걸린시간_시간 mean,거래까지걸린시간_등수 amax,거래까지걸린시간_등수 amin,표준화 등수 점수 mean,좌석 예매율,Unnamed: 0,층,블록,열,넘버,X,Y,Z,대칭점,무대까지의 거리,좌우면적시야각,상하면적시야각,시야방해점수,좌석공간넓음,휠체어석,1/거리**3,무대정면과의각도,좌우시선각도,상하시선각도,주성분,before_smoothing_label,after_smoothing_label
1층 C블록16열 6,29,37,10000,54342.10526315789,90000,653.9419540229885,354.0,2.0,0.40081592448222625,0.7837837837837838,848,1층,C블록,16,6,120,2196,194,1층 C블록16열 10,2207.816116,40.38938503,2.571515698,100,0,0,9.292044960666175e-11,0.999,3.1278061212861883,5.041060645180192,-82.59789230727193,2,2
1층 C블록16열 7,20,29,10000,54605.26315789474,90000,713.5291666666666,382.0,1.0,0.3826930118975149,0.6896551724137931,849,1층,C블록,16,7,60,2197,194,1층 C블록16열 9,2206.364657,40.46195732,2.291864304,100,0,0,9.310395367938012e-11,1.0,1.564357073201312,5.044385502461694,-84.03871431642379,2,2
1층 C블록16열 8,26,37,10000,55000.0,90000,676.7205128205128,382.0,1.0,0.350736154371959,0.7027027027027027,850,1층,C블록,16,8,0,2198,194,1층 C블록16열 8,2206.54481,40.47362631,2.189146976,100,0,0,9.308115116872671e-11,1.0,0.0,5.043972586538192,-83.84923592470908,2,2
1층 C블록16열 9,21,33,10000,54342.10526315789,90000,693.7476190476191,382.0,2.0,0.331399121406025,0.6363636363636364,851,1층,C블록,16,9,-60,2197,194,1층 C블록16열 7,2206.364657,40.46195732,2.291864304,100,0,0,9.310395367938012e-11,1.0,1.564357073201312,5.044385502461694,-84.03871431642379,2,2
1층 C블록17열 1,24,36,10000,53157.89473684211,90000,668.4916666666667,354.0,1.0,0.34157506270798016,0.6666666666666666,906,1층,C블록,17,1,420,2279,216,1층 C블록17열 15,2327.422824,37.65672428,4.820620703,100,0,0,7.931843435332329e-11,0.983,10.441954483321776,5.3250845315621405,36.963840932395634,2,2
1층 C블록17열 10,21,29,10000,54078.94736842105,90000,715.0952380952381,382.0,1.0,0.35686150142335366,0.7241379310344828,915,1층,C블록,17,10,-120,2291,216,1층 C블록17열 6,2304.286658,38.64681383,2.567942164,100,0,0,8.173169097577554e-11,0.999,2.9983483747347326,5.37870781351415,13.881993799587846,2,2
1층 C블록17열 11,28,37,10000,54868.42105263158,85000,660.1464285714286,399.0,1.0,0.35491813100032027,0.7567567567567568,916,1층,C블록,17,11,-180,2290,216,1층 C블록17열 5,2307.196567,38.52964553,2.915366722,100,0,0,8.142283309380505e-11,0.997,4.494357652632088,5.371904055597271,16.781261342421637,2,2
1층 C블록17열 12,19,30,10000,54605.26315789474,85000,687.9026315789473,399.0,2.0,0.32615645487380174,0.6333333333333333,917,1층,C블록,17,12,-240,2289,216,1층 C블록17열 4,2311.661091,38.35967891,3.336149342,100,0,0,8.095198649495541e-11,0.995,5.98555131753574,5.361498849494484,21.234843539743608,2,2
1층 C블록17열 13,24,35,10000,54078.94736842105,85000,673.6270833333333,400.0,2.0,0.31344242150243623,0.6857142857142857,918,1층,C블록,17,13,-300,2286,216,1층 C블록17열 3,2315.696871,38.17110706,3.807622736,100,0,0,8.052947606434156e-11,0.991,7.476406330213258,5.3521275695783,25.25951328392795,2,2
1층 C블록17열 14,19,30,10000,53684.21052631579,85000,603.0061403508772,400.0,2.0,0.34295177532058735,0.6333333333333333,919,1층,C블록,17,14,-360,2282,216,1층 C블록17열 2,2320.297395,37.94726254,4.309004964,100,0,0,8.005142047189169e-11,0.988,8.964890562981562,5.34148486410102,29.849024547747245,2,2
1층 C블록17열 15,23,36,10000,54210.52631578947,95000,614.359420289855,382.0,2.0,0.3245391263632168,0.6388888888888888,920,1층,C블록,17,15,-420,2279,216,1층 C블록17열 1,2327.422824,37.65672428,4.820620703,100,0,0,7.931843435332329e-11,0.983,10.441954483321776,5.3250845315621405,36.963840932395634,2,2
1층 C블록17열 2,21,33,10000,53157.89473684211,90000,622.2928571428571,354.0,2.0,0.3377578776883861,0.6363636363636364,907,1층,C블록,17,2,360,2282,216,1층 C블록17열 14,2320.297395,37.94726254,4.309004964,100,0,0,8.005142047189169e-11,0.988,8.964890562981562,5.34148486410102,29.849024547747245,2,2
1층 C블록17열 3,23,36,10000,53157.89473684211,90000,670.054347826087,354.0,2.0,0.31864853287777034,0.6388888888888888,908,1층,C블록,17,3,300,2286,216,1층 C블록17열 13,2315.696871,38.17110706,3.807622736,100,0,0,8.052947606434156e-11,0.991,7.476406330213258,5.3521275695783,25.25951328392795,2,2
1층 C블록17열 4,18,31,10000,53289.47368421053,90000,650.4305555555555,382.0,2.0,0.3210740452866647,0.5806451612903226,909,1층,C블록,17,4,240,2289,216,1층 C블록17열 12,2311.661091,38.35967891,3.336149342,100,0,0,8.095198649495541e-11,0.995,5.98555131753574,5.361498849494484,21.234843539743608,0,2
1층 C블록17열 5,25,36,10000,53552.63157894737,85000,664.41,382.0,2.0,0.3254075279843398,0.6944444444444444,910,1층,C블록,17,5,180,2290,216,1층 C블록17열 11,2307.196567,38.52964553,2.915366722,100,0,0,8.142283309380505e-11,0.997,4.494357652632088,5.371904055597271,16.781261342421637,2,2
1층 C블록17열 6,20,31,10000,53947.36842105263,85000,714.9616666666667,382.0,2.0,0.331155915803143,0.6451612903225806,911,1층,C블록,17,6,120,2291,216,1층 C블록17열 10,2304.286658,38.64681383,2.567942164,100,0,0,8.173169097577554e-11,0.999,2.9983483747347326,5.37870781351415,13.881993799587846,2,2
1층 C블록17열 7,27,36,10000,54342.10526315789,90000,720.9962962962964,382.0,2.0,0.37202399879403164,0.75,912,1층,C블록,17,7,60,2292,216,1층 C블록17열 9,2302.937255,38.71043855,2.332225546,100,0,0,8.187544690103877e-11,1.0,1.4995470379774245,5.381868758425216,12.542525454776952,2,2
1층 C블록17열 8,23,31,10000,53947.36842105263,90000,734.2478260869566,382.0,2.0,0.37468613078835916,0.7419354838709677,913,1층,C블록,17,8,0,2293,216,1층 C블록17열 8,2303.151102,38.72014964,2.24669493,100,0,0,8.185264267463894e-11,1.0,0.0,5.381367577690863,12.765187954932715,2,2
1층 C블록17열 9,27,36,10000,54605.26315789474,95000,688.3055555555555,382.0,1.0,0.36296500937205906,0.75,914,1층,C블록,17,9,-60,2292,216,1층 C블록17열 7,2302.937255,38.71043855,2.332225546,100,0,0,8.187544690103877e-11,1.0,1.4995470379774245,5.381868758425216,12.542525454776952,2,2
1층 C블록18열 1,20,31,10000,53157.89473684211,90000,650.0516666666666,354.0,2.0,0.382936207857552,0.6451612903225806,968,1층,C블록,18,1,420,2374,238,1층 C블록18열 15,2422.585396,36.16765995,4.565559628,100,0,0,7.033357866552769e-11,0.985,10.032760520527528,5.637954679459174,132.13629660367403,2,2
1층 C블록18열 10,20,34,10000,53026.31578947369,90000,665.0175,382.0,2.0,0.30115378049587843,0.5882352941176471,977,1층,C블록,18,10,-120,2386,238,1층 C블록18열 6,2400.841519,37.04199184,2.56203112,100,0,0,7.226192407984664e-11,0.999,2.879172385189555,5.689184069332991,110.44395644735005,2,2
1층 C블록18열 11,19,32,10000,53026.31578947369,85000,562.0631578947368,400.0,2.0,0.339060556022737,0.59375,978,1층,C블록,18,11,-180,2385,238,1층 C블록18열 5,2403.595016,36.93840727,2.862336253,100,0,0,7.201386422968864e-11,0.997,4.316027519865583,5.682645219268329,113.1874613385823,2,2
1층 C블록18열 12,24,37,10000,52894.73684210526,85000,647.4590277777778,400.0,2.0,0.32587503534510526,0.6486486486486487,979,1층,C블록,18,12,-240,2384,238,1층 C블록18열 4,2407.841357,36.78783828,3.231760078,100,0,0,7.163353627848208e-11,0.995,5.74866341728771,5.672590705636536,117.42347851050998,2,2
1층 C블록18열 13,18,29,10000,52105.26315789474,85000,647.3527777777776,400.0,2.0,0.37452197737196613,0.6206896551724138,980,1층,C블록,18,13,-300,2381,238,1층 C블록18열 3,2411.598018,36.6217622,3.651298015,100,0,0,7.129929657525071e-11,0.992,7.181281568087841,5.663725323677674,121.16961930757287,2,2
1층 C블록18열 14,25,37,10000,53289.47368421053,95000,618.4973333333332,400.0,2.0,0.36396170974662806,0.6756756756756757,981,1층,C블록,18,14,-360,2377,238,1층 C블록18열 2,2415.858647,36.42475989,4.102011762,100,0,0,7.092272932379077e-11,0.989,8.61207795326971,5.6537041549317,125.41975764933925,2,2
1층 C블록18열 15,20,32,10000,52368.42105263158,95000,608.2858333333332,400.0,2.0,0.3627341014498015,0.625,982,1층,C블록,18,15,-420,2374,238,1층 C블록18열 1,2422.585396,36.16765995,4.565559628,100,0,0,7.033357866552769e-11,0.985,10.032760520527528,5.637954679459174,132.13629660367403,2,2
1층 C블록18열 2,25,37,10000,53289.47368421053,90000,634.228,467.0,2.0,0.3540564989613206,0.6756756756756757,969,1층,C블록,18,2,360,2377,238,1층 C블록18열 14,2415.858647,36.42475989,4.102011762,100,0,0,7.092272932379077e-11,0.989,8.61207795326971,5.6537041549317,125.41975764933925,2,2
1층 C블록18열 3,22,33,10000,53157.89473684211,90000,659.160606060606,382.0,2.0,0.36796592822913077,0.6666666666666666,970,1층,C블록,18,3,300,2381,238,1층 C블록18열 13,2411.598018,36.6217622,3.651298015,100,0,0,7.129929657525071e-11,0.992,7.181281568087841,5.663725323677674,121.16961930757287,2,2
1층 C블록18열 4,22,35,10000,53157.89473684211,90000,604.8242424242425,382.0,2.0,0.3698813684701594,0.6285714285714286,971,1층,C블록,18,4,240,2384,238,1층 C블록18열 12,2407.841357,36.78783828,3.231760078,100,0,0,7.163353627848208e-11,0.995,5.74866341728771,5.672590705636536,117.42347851050998,2,2
1층 C블록18열 5,19,33,10000,52500.0,90000,538.3605263157893,382.0,2.0,0.3361918582749115,0.5757575757575758,972,1층,C블록,18,5,180,2385,238,1층 C블록18열 11,2403.595016,36.93840727,2.862336253,100,0,0,7.201386422968864e-11,0.997,4.316027519865583,5.682645219268329,113.1874613385823,0,2
1층 C블록18열 6,21,37,10000,52763.15789473684,90000,528.202380952381,382.0,2.0,0.3206888691366418,0.5675675675675675,973,1층,C블록,18,6,120,2386,238,1층 C블록18열 10,2400.841519,37.04199184,2.56203112,100,0,0,7.226192407984664e-11,0.999,2.879172385189555,5.689184069332991,110.44395644735005,0,2
1층 C블록18열 7,18,29,10000,53026.31578947369,90000,608.6185185185185,382.0,2.0,0.36357461669698626,0.6206896551724138,974,1층,C블록,18,7,60,2387,238,1층 C블록18열 9,2399.586006,37.09797284,2.361472722,100,0,0,7.237541023464016e-11,1.0,1.4398923441927751,5.69217059786154,109.19777843259264,2,2
1층 C블록18열 8,28,37,10000,53552.63157894737,90000,661.7482142857143,382.0,2.0,0.396055497424509,0.7567567567567568,975,1층,C블록,18,8,0,2388,238,1층 C블록18열 8,2399.830827,37.1060452,2.289336659,100,0,0,7.235326215751488e-11,1.0,0.0,5.691587987018929,109.45096879285288,2,2
1층 C블록18열 9,21,32,10000,53289.47368421053,90000,650.6055555555556,382.0,2.0,0.3657942978477287,0.65625,976,1층,C블록,18,9,-60,2387,238,1층 C블록18열 7,2399.586006,37.09797284,2.361472722,100,0,0,7.237541023464016e-11,1.0,1.4398923441927751,5.69217059786154,109.19777843259264,2,2
1층 C블록19열 1,22,35,10000,53157.89473684211,90000,627.155303030303,412.0,2.0,0.336394293007258,0.6285714285714286,1029,1층,C블록,19,1,420,2469,261,1층 C블록19열 15,2518.031374,34.78353735,4.344980525,100,0,0,6.263492893349148e-11,0.986,9.654134853340423,5.949531225526212,227.59001865962057,2,2
1층 C블록19열 10,18,27,10000,52894.73684210526,95000,714.8712962962962,400.0,2.0,0.3708993574380063,0.6666666666666666,1038,1층,C블록,19,10,-120,2481,261,1층 C블록19열 6,2497.575224,35.55821265,2.561378015,100,0,0,6.418658462045425e-11,0.999,2.7691009631824977,5.998438369797052,207.18283214789963,2,2
1층 C블록19열 11,26,36,10000,53421.05263157895,95000,809.0794871794872,332.0,2.0,0.3712129511475779,0.7222222222222222,1039,1층,C블록,19,11,-180,2480,261,1층 C블록19열 5,2500.184193,35.46632183,2.821623454,100,0,0,6.398585606182269e-11,0.997,4.151285266421644,5.992156001363153,209.7823850987521,2,2
1층 C블록19열 12,22,31,10000,51973.68421052631,90000,690.9060606060606,332.0,2.0,0.353392951537854,0.7096774193548387,1040,1층,C블록,19,12,-240,2479,261,1층 C블록19열 4,2504.228823,35.3324759,3.146280759,100,0,0,6.367632203196702e-11,0.995,5.529756079906514,5.982442596553069,213.8172520228504,2,2
1층 C블록19열 13,26,35,10000,51710.52631578947,90000,839.0589743589743,400.0,2.0,0.3850265599795494,0.7428571428571429,1041,1층,C블록,19,13,-300,2476,261,1층 C블록19열 3,2507.727457,35.18573284,3.51973981,100,0,0,6.341018129238123e-11,0.993,6.908462812590173,5.974065844714706,217.3059130081517,2,2
1층 C블록19열 14,22,30,10000,53289.47368421053,95000,620.9166666666666,400.0,2.0,0.38551996216372963,0.7333333333333333,1042,1층,C블록,19,14,-360,2472,261,1층 C블록19열 2,2511.673745,35.01179778,3.924965579,100,0,0,6.311176449326286e-11,0.99,8.285797023953714,5.964645439232413,221.24220535152355,2,2
1층 C블록19열 15,27,36,10000,52763.15789473684,95000,668.574074074074,400.0,2.0,0.3689165511116634,0.75,1043,1층,C블록,19,15,-420,2469,261,1층 C블록19열 1,2518.031374,34.78353735,4.344980525,100,0,0,6.263492893349148e-11,0.986,9.654134853340423,5.949531225526212,227.59001865962057,2,2
1층 C블록19열 2,21,30,10000,52500.0,90000,671.0722222222222,412.0,2.0,0.38112483438727346,0.7,1030,1층,C블록,19,2,360,2472,261,1층 C블록19열 14,2511.673745,35.01179778,3.924965579,100,0,0,6.311176449326286e-11,0.99,8.285797023953714,5.964645439232413,221.24220535152355,2,2
1층 C블록19열 3,26,36,10000,52105.26315789474,90000,721.9942307692307,400.0,2.0,0.36150097867791403,0.7222222222222222,1031,1층,C블록,19,3,300,2476,261,1층 C블록19열 13,2507.727457,35.18573284,3.51973981,100,0,0,6.341018129238123e-11,0.993,6.908462812590173,5.974065844714706,217.3059130081517,2,2
1층 C블록19열 4,19,29,10000,51578.94736842105,90000,646.5228070175439,400.0,1.0,0.38445640175430623,0.6551724137931034,1032,1층,C블록,19,4,240,2479,261,1층 C블록19열 12,2504.228823,35.3324759,3.146280759,100,0,0,6.367632203196702e-11,0.995,5.529756079906514,5.982442596553069,213.8172520228504,2,2
1층 C블록19열 5,26,36,10000,51578.94736842105,90000,623.1211538461538,400.0,1.0,0.3516175764615764,0.7222222222222222,1033,1층,C블록,19,5,180,2480,261,1층 C블록19열 11,2500.184193,35.46632183,2.821623454,100,0,0,6.398585606182269e-11,0.997,4.151285266421644,5.992156001363153,209.7823850987521,2,2
1층 C블록19열 6,18,30,10000,51842.10526315789,90000,594.2527777777777,492.0,2.0,0.3471233487472955,0.6,1034,1층,C블록,19,6,120,2481,261,1층 C블록19열 10,2497.575224,35.55821265,2.561378015,100,0,0,6.418658462045425e-11,0.999,2.7691009631824977,5.998438369797052,207.18283214789963,2,2
1층 C블록19열 7,26,37,10000,52894.73684210526,95000,581.7916666666667,493.0,2.0,0.40625467140879024,0.7027027027027027,1035,1층,C블록,19,7,60,2482,261,1층 C블록19열 9,2496.406417,35.60763231,2.389880248,100,0,0,6.427678250558997e-11,1.0,1.3848015107902802,6.001257126250304,206.02283486415632,2,2
1층 C블록19열 8,21,30,10000,53026.31578947369,95000,598.8063492063492,400.0,2.0,0.43045487836324337,0.7,1036,1층,C블록,19,8,0,2483,261,1층 C블록19열 8,2496.679795,35.61432863,2.328597581,100,0,0,6.425567054606582e-11,1.0,0.0,6.000597595606177,206.3041841958589,2,2
1층 C블록19열 9,27,36,10000,53815.78947368421,95000,586.3234567901235,400.0,2.0,0.4067249775633748,0.75,1037,1층,C블록,19,9,-60,2482,261,1층 C블록19열 7,2496.406417,35.60763231,2.389880248,100,0,0,6.427678250558997e-11,1.0,1.3848015107902802,6.001257126250304,206.02283486415632,2,2
1층 C블록1열 1,18,37,10000,60394.73684210526,100000,718.7166666666667,527.0,1.0,0.2883166315000988,0.4864864864864865,18,1층,C블록,1,1,319,737,-93,1층 C블록1열 12,808.4423294,103.0197079,26.21661793,100,1,0,1.892573983609592e-09,0.918,23.404689551032305,6.605703488627011,-1482.9667031299298,0,2
1층 C블록1열 10,15,32,10000,60000.0,100000,1035.56,461.0,2.0,0.24267728903339522,0.46875,27,1층,C블록,1,10,-203,744,-93,1층 C블록1열 3,776.7843974,106.7165739,19.43249407,100,1,0,2.133528845506227e-09,0.965,15.26163477030059,6.876193782718223,-1514.555574297774,0,2
1층 C블록1열 11,23,37,10000,60394.73684210526,100000,882.2304347826087,461.0,2.0,0.3118488453343328,0.6216216216216216,28,1층,C블록,1,11,-261,740,-93,1층 C블록1열 2,790.1708676,105.1916485,23.088407,100,1,0,2.026921635566986e-09,0.943,19.427883878369705,6.759154390484012,-1501.2111018203273,2,2
1층 C블록1열 12,20,33,10000,60000.0,100000,963.1524999999999,477.0,1.0,0.34812720654502843,0.6060606060606061,29,1층,C블록,1,12,-319,737,-93,1층 C블록1열 1,808.4423294,103.0197079,26.21661793,100,1,0,1.892573983609592e-09,0.918,23.404689551032305,6.605703488627011,-1482.9667031299298,2,0
1층 C블록1열 2,16,33,10000,60394.73684210526,100000,615.6072916666667,527.0,1.0,0.3439997578818971,0.48484848484848486,19,1층,C블록,1,2,261,740,-93,1층 C블록1열 11,790.1708676,105.1916485,23.088407,100,1,0,2.026921635566986e-09,0.943,19.427883878369705,6.759154390484012,-1501.2111018203273,0,2
1층 C블록1열 3,19,37,10000,60657.89473684211,100000,638.7271929824561,527.0,1.0,0.30969517978459565,0.5135135135135135,20,1층,C블록,1,3,203,744,-93,1층 C블록1열 10,776.7843974,106.7165739,19.43249407,100,1,0,2.133528845506227e-09,0.965,15.26163477030059,6.876193782718223,-1514.555574297774,0,2
1층 C블록1열 4,16,30,10000,61184.21052631579,100000,413.36562499999997,527.0,1.0,0.4540937055262934,0.5333333333333333,21,1층,C블록,1,4,145,745,-93,1층 C블록1열 9,764.6561319,108.0331211,15.60828108,100,1,0,2.236667737295622e-09,0.982,11.013832890351388,6.985796939182429,-1526.6368515398497,0,2
1층 C블록1열 5,20,36,10000,61447.36842105263,100000,495.5208333333333,382.0,1.0,0.3708351368119769,0.5555555555555556,22,1층,C블록,1,5,87,746,-93,1층 C블록1열 8,756.7919133,108.8628655,11.86115049,100,1,0,2.307121953251634e-09,0.993,6.65189927821464,7.058757570826749,-1534.4481767552966,0,2
1층 C블록1열 6,20,33,10000,61315.78947368421,100000,755.6741666666667,354.0,1.0,0.38962351286119973,0.6060606060606061,23,1층,C블록,1,6,29,747,-93,1층 C블록1열 7,753.3252949,109.2217795,9.190444907,100,1,0,2.339119175508569e-09,0.999,2.223217689773522,7.0914067397059135,-1537.8670832370144,2,2
1층 C블록1열 7,20,36,10000,60526.31578947369,100000,754.9166666666666,458.0,1.0,0.3345851727654417,0.5555555555555556,24,1층,C블록,1,7,-29,747,-93,1층 C블록1열 6,753.3252949,109.2217795,9.190444907,100,1,0,2.339119175508569e-09,0.999,2.223217689773522,7.0914067397059135,-1537.8670832370144,0,2
1층 C블록1열 8,16,32,10000,60394.73684210526,100000,842.03125,443.0,2.0,0.32151578130765435,0.5,25,1층,C블록,1,8,-87,746,-93,1층 C블록1열 5,756.7919133,108.8628655,11.86115049,100,1,0,2.307121953251634e-09,0.993,6.65189927821464,7.058757570826749,-1534.4481767552966,0,2
1층 C블록1열 9,19,37,10000,60263.15789473684,100000,619.6622807017543,354.0,2.0,0.31343423300485085,0.5135135135135135,26,1층,C블록,1,9,-145,745,-93,1층 C블록1열 4,764.6561319,108.0331211,15.60828108,100,1,0,2.236667737295622e-09,0.982,11.013832890351388,6.985796939182429,-1526.6368515398497,0,2
1층 C블록20열 1,19,32,10000,51447.36842105263,90000,770.6684210526315,527.0,2.0,0.3299991217646108,0.59375,1089,1층,C블록,20,1,420,2564,285,1층 C블록20열 15,2613.75611,33.49408306,4.154027189,100,0,0,5.600216500524204e-11,0.987,9.302805137350983,6.259891281647263,323.3205811339063,2,2
1층 C블록20열 10,20,34,10000,53947.36842105263,95000,669.7991666666667,527.0,2.0,0.3276219888840764,0.5882352941176471,1098,1층,C블록,20,10,-120,2576,285,1층 C블록20열 6,2594.494363,34.18263961,2.564599735,100,0,0,5.725874246173938e-11,0.999,2.66712989401561,6.306553139617779,304.105419247621,2,2
1층 C블록20열 11,19,33,10000,54078.94736842105,95000,638.6149122807017,527.0,2.0,0.32976739855412235,0.5757575757575758,1099,1층,C블록,20,11,-180,2575,285,1층 C블록20열 5,2596.969388,34.10085418,2.790757315,100,0,0,5.7095188204629636e-11,0.998,3.998637330555644,6.30051836480824,306.57154125498425,0,2
1층 C블록20열 12,25,38,10000,53552.63157894737,95000,741.3986666666667,527.0,1.0,0.3391548033123551,0.6578947368421053,1100,1층,C블록,20,12,-240,2574,285,1층 C블록20열 4,2600.826984,33.98148109,3.076430073,100,0,0,5.684151083208681e-11,0.996,5.326862707324226,6.291135549671482,310.4198829140867,2,2
1층 C블록20열 13,16,29,10000,52894.73684210526,95000,692.6927083333333,527.0,2.0,0.33173416460017136,0.5517241379310345,1101,1층,C블록,20,13,-300,2571,285,1층 C블록20열 3,2604.086404,33.85141518,3.409045554,100,0,0,5.662833984170593e-11,0.993,6.655524351062404,6.2832294741721535,313.6698355401669,0,2
1층 C블록20열 14,25,38,10000,52236.84210526316,95000,639.2446666666667,527.0,2.0,0.31836843045396274,0.6578947368421053,1102,1층,C블록,20,14,-360,2568,285,1층 C블록20열 2,2608.725551,33.68443827,3.770734086,100,0,0,5.6326766961665616e-11,0.99,7.980113745168493,6.272010999569836,318.2994805265831,2,2
1층 C블록20열 15,19,32,10000,51578.94736842105,95000,644.7377192982456,527.0,2.0,0.3254211151617095,0.59375,1103,1층,C블록,20,15,-420,2564,285,1층 C블록20열 1,2613.75611,33.49408306,4.154027189,100,0,0,5.600216500524204e-11,0.987,9.302805137350983,6.259891281647263,323.3205811339063,2,2
1층 C블록20열 2,26,38,10000,51578.94736842105,90000,633.6724358974359,527.0,2.0,0.37562891818165395,0.6842105263157895,1090,1층,C블록,20,2,360,2568,285,1층 C블록20열 14,2608.725551,33.68443827,3.770734086,100,0,0,5.6326766961665616e-11,0.99,7.980113745168493,6.272010999569836,318.2994805265831,2,2
1층 C블록20열 3,21,33,10000,51842.10526315789,90000,794.1420634920635,527.0,2.0,0.3395514646752362,0.6363636363636364,1091,1층,C블록,20,3,300,2571,285,1층 C블록20열 13,2604.086404,33.85141518,3.409045554,100,0,0,5.662833984170593e-11,0.993,6.655524351062404,6.2832294741721535,313.6698355401669,2,2
1층 C블록20열 4,22,36,10000,51973.68421052631,90000,927.6931818181819,527.0,2.0,0.2926537382895833,0.6111111111111112,1092,1층,C블록,20,4,240,2574,285,1층 C블록20열 12,2600.826984,33.98148109,3.076430073,100,0,0,5.684151083208681e-11,0.996,5.326862707324226,6.291135549671482,310.4198829140867,2,2
1층 C블록20열 5,18,32,10000,51710.52631578947,90000,682.6342592592592,527.0,2.0,0.3152407609557035,0.5625,1093,1층,C블록,20,5,180,2575,285,1층 C블록20열 11,2596.969388,34.10085418,2.790757315,100,0,0,5.7095188204629636e-11,0.998,3.998637330555644,6.30051836480824,306.57154125498425,0,2
1층 C블록20열 6,24,38,10000,52105.26315789474,95000,736.7298611111111,527.0,2.0,0.32892883155638386,0.631578947368421,1094,1층,C블록,20,6,120,2576,285,1층 C블록20열 10,2594.494363,34.18263961,2.564599735,100,0,0,5.725874246173938e-11,0.999,2.66712989401561,6.306553139617779,304.105419247621,2,2
1층 C블록20열 7,15,30,10000,52763.15789473684,95000,732.7099999999999,527.0,2.0,0.3063494346553971,0.5,1095,1층,C블록,20,7,60,2577,285,1층 C블록20열 9,2593.405869,34.22640583,2.417235233,100,0,0,5.733086996151666e-11,1.0,1.3337701901931396,6.309210850403965,303.02527145946493,0,2
1층 C블록20열 8,24,38,10000,52763.15789473684,95000,678.9402777777777,527.0,2.0,0.32403265150762467,0.631578947368421,1096,1층,C블록,20,8,0,2578,285,1층 C블록20열 8,2593.70565,34.23194379,2.364820758,100,0,0,5.731099331996903e-11,1.0,0.0,6.308478668138948,303.33266589135224,2,2
1층 C블록20열 9,20,32,10000,53684.21052631579,95000,577.1716666666666,527.0,2.0,0.3728324405466303,0.625,1097,1층,C블록,20,9,-60,2577,285,1층 C블록20열 7,2593.405869,34.22640583,2.417235233,100,0,0,5.733086996151666e-11,1.0,1.3337701901931396,6.309210850403965,303.02527145946493,2,2
1층 C블록21열 1,23,38,10000,51710.52631578947,90000,747.1826086956522,527.0,2.0,0.33077786581148894,0.6052631578947368,1147,1층,C블록,21,1,446,2658,308,1층 C블록21열 16,2712.7005,32.20115129,4.133256049,100,0,0,5.009500885250339e-11,0.986,9.525230809758446,6.519421335061553,422.2650048597057,2,2
1층 C블록21열 10,14,35,10000,53421.05263157895,95000,569.217857142857,527.0,2.0,0.23163847261586026,0.4,1156,1층,C블록,21,10,-89,2671,308,1층 C블록21열 7,2690.172113,32.938198,2.481701624,100,0,0,5.13641139629026e-11,0.999,1.908438190990136,6.574256966454911,399.789142315028,3,2
1층 C블록21열 11,15,37,10000,53947.36842105263,95000,487.0388888888889,527.0,2.0,0.22886120441760066,0.40540540540540543,1157,1층,C블록,21,11,-149,2670,308,1층 C블록21열 6,2691.833019,32.88273682,2.645557844,100,0,0,5.1269095062772845e-11,0.998,3.19409196599168,6.570182662410186,401.4418360133853,3,2
1층 C블록21열 12,15,33,10000,53684.21052631579,95000,503.24666666666667,527.0,2.0,0.30805033119888336,0.45454545454545453,1158,1층,C블록,21,12,-208,2669,308,1층 C블록21열 5,2694.752122,32.79523133,2.86808196,100,0,0,5.11026630111534e-11,0.997,4.456157055636219,6.563034170048023,404.3524390084571,0,2
1층 C블록21열 13,18,38,10000,53684.21052631579,95000,485.56851851851854,527.0,2.0,0.2855308958876551,0.47368421052631576,1159,1층,C블록,21,13,-268,2668,308,1층 C블록21열 4,2699.057613,32.67273649,3.141529353,100,0,0,5.085849860453415e-11,0.995,5.736107064644876,6.552519009431693,408.6490158248015,0,2
1층 C블록21열 14,12,33,10000,53157.89473684211,95000,419.17083333333335,527.0,2.0,0.2703674586916456,0.36363636363636365,1160,1층,C블록,21,14,-327,2665,308,1층 C블록21열 3,2702.594679,32.54461711,3.448509371,100,0,0,5.0659074099862567e-11,0.993,6.995322238812939,6.543905781557808,412.1771725218663,3,2
1층 C블록21열 15,18,36,10000,52763.15789473684,95000,471.01944444444445,527.0,2.0,0.31105364396031243,0.5,1161,1층,C블록,21,15,-387,2661,308,1층 C블록21열 2,2706.576066,32.39299816,3.787102561,100,0,0,5.0435843537359177e-11,0.99,8.274742702027416,6.534237682058539,416.1494588127405,0,0
1층 C블록21열 16,15,34,10000,53289.47368421053,95000,646.2288888888888,527.0,2.0,0.265198021019624,0.4411764705882353,1162,1층,C블록,21,16,-446,2658,308,1층 C블록21열 1,2712.7005,32.20115129,4.133256049,100,0,0,5.009500885250339e-11,0.986,9.525230809758446,6.519421335061553,422.2650048597057,0,0
1층 C블록21열 2,18,31,10000,51973.68421052631,90000,629.9185185185185,527.0,2.0,0.3582727650320665,0.5806451612903226,1148,1층,C블록,21,2,387,2661,308,1층 C블록21열 15,2706.576066,32.39299816,3.787102561,100,0,0,5.0435843537359177e-11,0.99,8.274742702027416,6.534237682058539,416.1494588127405,0,2
