seat,예매여부 sum,좌석 오픈 여부 sum,원가격추정 amin,원가격추정 mean,원가격추정 amax,거래까지걸린시간_시간 mean,거래까지걸린시간_등수 amax,거래까지걸린시간_등수 amin,표준화 등수 점수 mean,좌석 예매율,Unnamed: 0,층,블록,열,넘버,X,Y,Z,대칭점,무대까지의 거리,좌우면적시야각,상하면적시야각,시야방해점수,좌석공간넓음,휠체어석,1/거리**3,무대정면과의각도,좌우시선각도,상하시선각도,주성분,before_smoothing_label,after_smoothing_label
1층 C블록4열 8,24,35,90000,114868.42105263157,150000,563.2451388888888,749.0,1.0,0.4929992688935459,0.6857142857142857,175,1층,C블록,4,8,-91,1031,-42,1층 C블록4열 5,1035.860029,84.59576981,4.868394552,100,0,0,8.996980403288005e-10,0.996,5.04407293854834,2.3237527385167875,-1255.0241253737047,2,2
1층 C블록4열 9,22,33,90000,114868.42105263157,150000,440.9560606060606,749.0,2.0,0.5049763893629357,0.6666666666666666,176,1층,C블록,4,9,-152,1030,-42,1층 C블록4열 4,1042.001919,83.93326823,7.563280291,100,0,0,8.83882313315665e-10,0.989,8.394710158248127,2.310048353391293,-1248.9203207554597,2,2
1층 C블록5열 1,25,36,75000,113684.21052631579,150000,616.6073333333333,749.0,1.0,0.4177383925911008,0.6944444444444444,220,1층,C블록,5,1,341,1116,-24,1층 C블록5열 12,1167.181648,74.29609532,13.07310174,100,0,0,6.289044227033741e-10,0.956,16.99082329198615,1.1782190285560308,-1123.7349039779992,2,2
1층 C블록5열 10,25,33,90000,114868.42105263157,150000,538.232,749.0,1.0,0.5161427381534424,0.7575757575757576,229,1층,C블록,5,10,-217,1124,-24,1층 C블록5열 3,1145.006987,76.74426759,8.682288226,100,0,0,6.661554564989271e-10,0.982,10.927115590338405,1.2010401985000625,-1145.86199286344,2,2
1층 C블록5열 11,26,37,90000,114868.42105263157,150000,758.5999999999999,897.0,2.0,0.3496857361506661,0.7027027027027027,230,1층,C블록,5,11,-279,1120,-24,1층 C블록5열 2,1154.476938,75.68172227,10.94938388,100,0,0,6.498965246588898e-10,0.97,13.988085648199084,1.1911868725748898,-1136.4187914564466,2,2
1층 C블록5열 12,18,31,90000,114868.42105263157,150000,616.0861111111111,663.0,2.0,0.3640402649445598,0.5806451612903226,231,1층,C블록,5,12,-341,1116,-24,1층 C블록5열 1,1167.181648,74.29609532,13.07310174,100,0,0,6.289044227033741e-10,0.956,16.99082329198615,1.1782190285560308,-1123.7349039779992,0,2
1층 C블록5열 2,27,35,90000,114868.42105263157,150000,707.625925925926,898.0,1.0,0.4381803315881907,0.7714285714285715,221,1층,C블록,5,2,279,1120,-24,1층 C블록5열 11,1154.476938,75.68172227,10.94938388,100,0,0,6.498965246588898e-10,0.97,13.988085648199084,1.1911868725748898,-1136.4187914564466,2,2
1층 C블록5열 3,24,33,80000,113815.78947368421,150000,566.6722222222222,749.0,1.0,0.4676699010880036,0.7272727272727273,222,1층,C블록,5,3,217,1124,-24,1층 C블록5열 10,1145.006987,76.74426759,8.682288226,100,0,0,6.661554564989271e-10,0.982,10.927115590338405,1.2010401985000625,-1145.86199286344,2,2
1층 C블록5열 4,23,32,85000,113947.36842105263,150000,569.3072463768116,967.0,1.0,0.49874576623507055,0.71875,223,1층,C블록,5,4,155,1125,-24,1층 C블록5열 9,1135.881156,77.66368742,6.340666395,100,0,0,6.823407613237532e-10,0.991,7.844696099529596,1.2106909573314957,-1154.958133610375,2,2
1층 C블록5열 5,29,38,90000,114473.68421052632,150000,418.9471264367816,749.0,1.0,0.5318126428920456,0.7631578947368421,224,1층,C블록,5,5,93,1126,-24,1층 C블록5열 8,1130.088935,78.25810795,3.92403951,100,0,0,6.928865515287225e-10,0.997,4.721527931670717,1.2168972315036894,-1160.7155470289997,2,2
1층 C블록5열 6,22,30,90000,114868.42105263157,150000,710.2053030303031,826.0,1.0,0.4614671869754449,0.7333333333333333,225,1층,C블록,5,6,31,1127,-24,1층 C블록5열 7,1127.681693,78.52410612,1.608899778,100,0,0,6.97333308142043e-10,1.0,1.5756179314850047,1.2194953121087302,-1163.084784802964,2,2
1층 C블록5열 7,30,36,90000,114868.42105263157,150000,745.8183333333333,749.0,1.0,0.4673975347324543,0.8333333333333334,226,1층,C블록,5,7,-31,1127,-24,1층 C블록5열 6,1127.681693,78.52410612,1.608899778,100,0,0,6.97333308142043e-10,1.0,1.5756179314850047,1.2194953121087302,-1163.084784802964,2,2
1층 C블록5열 8,26,34,90000,114868.42105263157,150000,693.3858974358974,749.0,2.0,0.4541457236745419,0.7647058823529411,227,1층,C블록,5,8,-93,1126,-24,1층 C블록5열 5,1130.088935,78.25810795,3.92403951,100,0,0,6.928865515287225e-10,0.997,4.721527931670717,1.2168972315036894,-1160.7155470289997,2,2
1층 C블록5열 9,26,33,90000,114868.42105263157,150000,391.12948717948717,641.0,1.0,0.5339371319576618,0.7878787878787878,228,1층,C블록,5,9,-155,1125,-24,1층 C블록5열 4,1135.881156,77.66368742,6.340666395,100,0,0,6.823407613237532e-10,0.991,7.844696099529596,1.2106909573314957,-1154.958133610375,2,2
1층 C블록6열 1,22,30,90000,114210.52631578948,150000,992.8833333333333,908.0,2.0,0.3289812684600542,0.7333333333333333,273,1층,C블록,6,1,354,1211,-7,1층 C블록6열 13,1261.699647,68.97439988,11.64252188,100,0,0,4.978884542427325e-10,0.96,16.29471804542054,0.3178827187935393,-1029.1436078274116,2,2
1층 C블록6열 10,26,32,90000,114736.84210526316,150000,635.8884615384615,908.0,2.0,0.42168290513648554,0.8125,282,1층,C블록,6,10,-177,1220,-7,1층 C블록6열 4,1232.792764,71.89264598,6.09900502,100,0,0,5.33740023299797e-10,0.99,8.254986842717342,0.3253366043248217,-1057.9857613564902,2,2
1층 C블록6열 11,29,35,90000,114868.42105263157,150000,799.0229885057472,908.0,1.0,0.428343740297549,0.8285714285714286,283,1층,C블록,6,11,-236,1217,-7,1층 C블록6열 3,1239.691091,71.16698295,8.03875424,100,0,0,5.24879437688639e-10,0.982,10.97455521880079,0.3235262324206361,-1051.1132881602,2,2
1층 C블록6열 12,29,35,90000,114868.42105263157,150000,837.4787356321839,908.0,2.0,0.39941388920389936,0.8285714285714286,284,1층,C블록,6,12,-295,1214,-7,1층 C블록6열 2,1249.34783,70.19181816,9.89302311,100,0,0,5.128022234480866e-10,0.972,13.658058996416887,0.3210255346693622,-1041.478181608535,2,2
1층 C블록6열 13,23,30,90000,114605.26315789473,150000,629.5442028985507,908.0,2.0,0.45754935764964305,0.7666666666666667,285,1층,C블록,6,13,-354,1211,-7,1층 C블록6열 1,1261.699647,68.97439988,11.64252188,100,0,0,4.978884542427325e-10,0.96,16.29471804542054,0.3178827187935393,-1029.1436078274116,2,2
1층 C블록6열 2,28,37,90000,114210.52631578948,150000,1012.1386904761904,908.0,2.0,0.28463102239813065,0.7567567567567568,274,1층,C블록,6,2,295,1214,-7,1층 C블록6열 12,1249.34783,70.19181816,9.89302311,100,0,0,5.128022234480866e-10,0.972,13.658058996416887,0.3210255346693622,-1041.478181608535,2,2
1층 C블록6열 3,22,33,90000,114210.52631578948,150000,1081.526515151515,908.0,1.0,0.2738528646126854,0.6666666666666666,275,1층,C블록,6,3,236,1217,-7,1층 C블록6열 11,1239.691091,71.16698295,8.03875424,100,0,0,5.24879437688639e-10,0.982,10.97455521880079,0.3235262324206361,-1051.1132881602,2,2
1층 C블록6열 4,23,32,90000,114868.42105263157,150000,970.1456521739129,908.0,1.0,0.29778757420595325,0.71875,276,1층,C블록,6,4,177,1220,-7,1층 C블록6열 10,1232.792764,71.89264598,6.09900502,100,0,0,5.33740023299797e-10,0.99,8.254986842717342,0.3253366043248217,-1057.9857613564902,2,2
1층 C블록6열 5,28,35,90000,114868.42105263157,150000,949.0089285714286,908.0,1.0,0.40400827783797355,0.8,277,1층,C블록,6,5,118,1221,-7,1층 C블록6열 9,1226.708604,72.47444223,4.110519004,100,0,0,5.417211177209432e-10,0.995,5.520041685593443,0.3269502079138714,-1064.0415140882287,2,2
1층 C블록6열 6,28,36,90000,114868.42105263157,150000,977.3422619047618,908.0,1.0,0.3566419365350416,0.7777777777777778,278,1층,C블록,6,6,59,1222,-7,1층 C블록6열 8,1223.443501,72.80246415,2.07717929,100,0,0,5.460699084544566e-10,0.999,2.764179976834184,0.3278227760973848,-1067.2744480960994,2,2
1층 C블록6열 7,22,30,90000,114868.42105263157,150000,714.0045454545455,908.0,1.0,0.4264808327196523,0.7333333333333333,279,1층,C블록,6,7,0,1223,-7,1층 C블록6열 7,1223.020033,72.87471224,0.244908436,100,0,0,5.46637331397056e-10,1.0,0.0,0.3279362853602682,-1067.6646246750745,2,2
1층 C블록6열 8,31,38,90000,114868.42105263157,150000,926.1241935483871,908.0,1.0,0.3670603250287476,0.8157894736842105,280,1층,C블록,6,8,-59,1222,-7,1층 C블록6열 6,1223.443501,72.80246415,2.07717929,100,0,0,5.460699084544566e-10,0.999,2.764179976834184,0.3278227760973848,-1067.2744480960994,2,2
1층 C블록6열 9,26,32,90000,114868.42105263157,150000,890.7782051282052,908.0,1.0,0.4173741781951979,0.8125,281,1층,C블록,6,9,-118,1221,-7,1층 C블록6열 5,1226.708604,72.47444223,4.110519004,100,0,0,5.417211177209432e-10,0.995,5.520041685593443,0.3269502079138714,-1064.0415140882287,2,2
1층 C블록7열 1,23,37,90000,114868.42105263157,150000,797.4891304347826,908.0,1.0,0.31471906397280036,0.6216216216216216,328,1층,C블록,7,1,360,1306,12,1층 C블록7열 13,1354.761972,64.4478021,10.32490617,100,0,0,4.021712373753697e-10,0.964,15.410914171704825,0.5075122858772758,-936.0132005857528,0,2
1층 C블록7열 10,29,35,90000,114868.42105263157,150000,1082.5155172413793,945.0,1.0,0.3511555808595123,0.8285714285714286,337,1층,C블록,7,10,-180,1314,12,1층 C블록7열 4,1326.325752,67.0690675,5.388788213,100,0,0,4.285972636929401e-10,0.991,7.800187884181708,0.5183935649323366,-964.389117090347,2,2
1층 C블록7열 11,27,35,90000,114868.42105263157,150000,1049.8314814814814,908.0,2.0,0.31624401257046275,0.7714285714285715,338,1층,C블록,7,11,-240,1312,12,1층 C블록7열 3,1333.824576,66.37985902,7.099415937,100,0,0,4.214090466364178e-10,0.984,10.36632260345046,0.5154790531365921,-956.9135623700224,2,2
1층 C블록7열 12,20,31,90000,114868.42105263157,150000,896.2616666666667,908.0,2.0,0.32892141136228137,0.6451612903225806,339,1층,C블록,7,12,-300,1309,12,1층 C블록7열 2,1342.991065,65.51958503,8.752799104,100,0,0,4.128389170289667e-10,0.975,12.908275056366996,0.5119605941036024,-947.767422395606,2,2
1층 C블록7열 13,27,38,90000,114868.42105263157,150000,646.5123456790124,908.0,2.0,0.39441110331600604,0.7105263157894737,340,1층,C블록,7,13,-360,1306,12,1층 C블록7열 1,1354.761972,64.4478021,10.32490617,100,0,0,4.021712373753697e-10,0.964,15.410914171704825,0.5075122858772758,-936.0132005857528,2,2
1층 C블록7열 2,20,33,90000,114868.42105263157,150000,875.4475,908.0,1.0,0.3070631437990533,0.6060606060606061,329,1층,C블록,7,2,300,1309,12,1층 C블록7열 12,1342.991065,65.51958503,8.752799104,100,0,0,4.128389170289667e-10,0.975,12.908275056366996,0.5119605941036024,-947.767422395606,0,2
1층 C블록7열 3,25,34,90000,114868.42105263157,150000,866.9206666666666,908.0,1.0,0.35858413189017485,0.7352941176470589,330,1층,C블록,7,3,240,1312,12,1층 C블록7열 11,1333.824576,66.37985902,7.099415937,100,0,0,4.214090466364178e-10,0.984,10.36632260345046,0.5154790531365921,-956.9135623700224,2,2
1층 C블록7열 4,22,32,90000,114868.42105263157,150000,1115.1401515151515,908.0,2.0,0.26737104344876245,0.6875,331,1층,C블록,7,4,180,1314,12,1층 C블록7열 10,1326.325752,67.0690675,5.388788213,100,0,0,4.285972636929401e-10,0.991,7.800187884181708,0.5183935649323366,-964.389117090347,2,2
1층 C블록7열 5,26,37,90000,114868.42105263157,150000,833.625,908.0,1.0,0.3511414271112824,0.7027027027027027,332,1층,C블록,7,5,120,1316,12,1층 C블록7열 9,1321.514283,67.53613856,3.628259313,100,0,0,4.3329573665543984e-10,0.996,5.210130683037336,0.5202810231202285,-969.1739276843876,2,2
1층 C블록7열 6,21,31,90000,114868.42105263157,150000,913.1722222222223,908.0,3.0,0.350045106446028,0.6774193548387096,333,1층,C블록,7,6,60,1317,12,1층 C블록7열 8,1318.420646,67.82677518,1.849383558,100,0,0,4.3635304815500517e-10,0.999,2.608482411149279,0.5215018815405539,-972.2383957876424,2,2
1층 C블록7열 7,28,37,90000,114868.42105263157,150000,595.5232142857143,908.0,1.0,0.4602291705258724,0.7567567567567568,334,1층,C블록,7,7,0,1318,12,1층 C블록7열 7,1318.054627,67.89091982,0.362897848,100,0,0,4.36716670099866e-10,1.0,0.0,0.5216467047203078,-972.5755056653908,2,2
1층 C블록7열 8,26,33,90000,114868.42105263157,150000,962.3923076923077,908.0,1.0,0.4327733460823155,0.7878787878787878,335,1층,C블록,7,8,-60,1317,12,1층 C블록7열 6,1318.420646,67.82677518,1.849383558,100,0,0,4.3635304815500517e-10,0.999,2.608482411149279,0.5215018815405539,-972.2383957876424,2,2
1층 C블록7열 9,24,32,90000,114868.42105263157,150000,979.2118055555555,908.0,2.0,0.36597789696139005,0.75,336,1층,C블록,7,9,-120,1316,12,1층 C블록7열 5,1321.514283,67.53613856,3.628259313,100,0,0,4.3329573665543984e-10,0.996,5.210130683037336,0.5202810231202285,-969.1739276843876,2,2
1층 C블록8열 1,21,31,90000,114868.42105263157,150000,598.3444444444444,967.0,1.0,0.41824056714954605,0.6774193548387096,384,1층,C블록,8,1,360,1401,30,1층 C블록8열 13,1446.824454,60.5380113,9.125954588,100,0,0,3.3018130402768607e-10,0.969,14.410908717936149,1.1881168958278934,-843.8891624130889,2,2
1층 C블록8열 10,22,33,90000,114868.42105263157,150000,640.6810606060607,691.0,3.0,0.3669159774292721,0.6666666666666666,393,1층,C블록,8,10,-180,1409,30,1층 C블록8열 4,1420.76775,62.76737659,4.773095162,100,0,0,3.486829635427608e-10,0.992,7.280112823454986,1.209910021977189,-869.8889439200985,2,2
1층 C블록8열 11,28,35,90000,114605.26315789473,150000,863.4023809523809,691.0,1.0,0.4088791449124118,0.8,394,1층,C블록,8,11,-240,1408,30,1층 C블록8열 3,1428.623113,62.13912257,6.259705909,100,0,0,3.429627743997099e-10,0.986,9.673355432403476,1.2032562839389829,-862.0545430711585,2,2
1층 C블록8열 12,26,35,90000,114868.42105263157,150000,727.7,749.0,1.0,0.4002634299239281,0.7428571428571429,395,1층,C블록,8,12,-300,1404,30,1층 C블록8열 2,1436.006964,61.44949967,7.726333685,100,0,0,3.3769945664156845e-10,0.978,12.06130945704451,1.19706831900925,-854.6904149815974,2,2
1층 C블록8열 13,18,30,90000,114868.42105263157,150000,721.3472222222222,749.0,4.0,0.35656682706992526,0.6,396,1층,C블록,8,13,-360,1401,30,1층 C블록8열 1,1446.824454,60.5380113,9.125954588,100,0,0,3.3018130402768607e-10,0.969,14.410908717936149,1.1881168958278934,-843.8891624130889,0,2
1층 C블록8열 2,26,38,90000,114605.26315789473,150000,611.2544871794872,967.0,1.0,0.39803290903666727,0.6842105263157895,385,1층,C블록,8,2,300,1404,30,1층 C블록8열 12,1436.006964,61.44949967,7.726333685,100,0,0,3.3769945664156845e-10,0.978,12.06130945704451,1.19706831900925,-854.6904149815974,2,2
1층 C블록8열 3,21,32,90000,114868.42105263157,150000,781.0373015873016,915.0,1.0,0.39742927281847473,0.65625,386,1층,C블록,8,3,240,1408,30,1층 C블록8열 11,1428.623113,62.13912257,6.259705909,100,0,0,3.429627743997099e-10,0.986,9.673355432403476,1.2032562839389829,-862.0545430711585,2,2
1층 C블록8열 4,20,31,90000,114605.26315789473,150000,850.4141666666667,916.0,2.0,0.36985323529410435,0.6451612903225806,387,1층,C블록,8,4,180,1409,30,1층 C블록8열 10,1420.76775,62.76737659,4.773095162,100,0,0,3.486829635427608e-10,0.992,7.280112823454986,1.209910021977189,-869.8889439200985,2,2
1층 C블록8열 5,27,35,90000,114605.26315789473,150000,887.4376543209876,749.0,1.0,0.4118242181784471,0.7714285714285715,388,1층,C블록,8,5,120,1411,30,1층 C블록8열 9,1416.41131,63.16424932,3.254564523,100,0,0,3.5191018972379953e-10,0.996,4.861083398675262,1.2136318840263025,-874.2212486018067,2,2
1층 C블록8열 6,26,35,90000,114868.42105263157,150000,664.800641025641,749.0,1.0,0.44292657324643925,0.7428571428571429,389,1층,C블록,8,6,60,1412,30,1층 C블록8열 8,1413.592586,63.41167945,1.771833588,100,0,0,3.5401953217553724e-10,0.999,2.4332010547370784,1.2160522466091557,-877.0142785319367,2,2
1층 C블록8열 7,23,30,90000,114868.42105263157,150000,766.4739130434783,641.0,1.0,0.4680669383321325,0.7666666666666667,390,1층,C블록,8,7,0,1413,30,1층 C블록8열 7,1413.318435,63.46513758,0.792685983,100,0,0,3.54225586877636e-10,1.0,0.0,1.2162881678321535,-877.2656819027787,2,2
1층 C블록8열 8,30,37,90000,114868.42105263157,150000,675.6677777777778,749.0,2.0,0.4685702475084001,0.8108108108108109,391,1층,C블록,8,8,-60,1412,30,1층 C블록8열 6,1413.592586,63.41167945,1.771833588,100,0,0,3.5401953217553724e-10,0.999,2.4332010547370784,1.2160522466091557,-877.0142785319367,2,2
1층 C블록8열 9,21,31,90000,114868.42105263157,150000,717.6785714285714,749.0,3.0,0.3895641995982262,0.6774193548387096,392,1층,C블록,8,9,-120,1411,30,1층 C블록8열 5,1416.41131,63.16424932,3.254564523,100,0,0,3.5191018972379953e-10,0.996,4.861083398675262,1.2136318840263025,-874.2212486018067,2,2
1층 C블록9열 1,25,38,90000,114605.26315789473,150000,759.6239999999999,967.0,1.0,0.3496718260939213,0.6578947368421053,441,1층,C블록,9,1,360,1496,50,1층 C블록9열 13,1539.518106,57.02649528,8.151635962,100,0,0,2.7405996454767017e-10,0.972,13.53049310232286,1.8611621605091069,-751.1430108353281,2,2
1층 C블록9열 10,23,35,90000,114868.42105263157,150000,812.413768115942,749.0,2.0,0.3914035561515983,0.6571428571428571,450,1층,C블록,9,10,-180,1505,50,1층 C블록9열 4,1516.550362,58.88876332,4.310526905,100,0,0,2.8670118556904304e-10,0.993,6.820254438480704,1.889359102220267,-774.0566706872133,2,2
1층 C블록9열 11,24,36,90000,114868.42105263157,150000,821.625,749.0,2.0,0.3629917115954873,0.6666666666666666,451,1층,C블록,9,11,-240,1503,50,1층 C블록9열 3,1522.862108,58.38924792,5.612249089,100,0,0,2.8315110319782544e-10,0.987,9.072434716801686,1.881525528558525,-767.7647714577276,2,2
1층 C블록9열 12,23,30,90000,114868.42105263157,150000,746.4108695652175,749.0,2.0,0.4535990771598994,0.7666666666666667,452,1층,C블록,9,12,-290,1499,50,1층 C블록9열 2,1527.612844,57.93650642,6.697525614,100,0,0,2.8051758822036744e-10,0.982,10.949308694601914,1.8756720625577104,-763.0299376391583,2,2
1층 C블록9열 13,28,37,90000,114868.42105263157,150000,758.469642857143,691.0,2.0,0.427790691695876,0.7567567567567568,453,1층,C블록,9,13,-360,1496,50,1층 C블록9열 1,1539.518106,57.02649528,8.151635962,100,0,0,2.7405996454767017e-10,0.972,13.53049310232286,1.8611621605091069,-751.1430108353281,2,2
1층 C블록9열 2,21,32,90000,114868.42105263157,150000,984.9849206349206,967.0,2.0,0.31649030417119034,0.65625,442,1층,C블록,9,2,290,1499,50,1층 C블록9열 12,1527.612844,57.93650642,6.697525614,100,0,0,2.8051758822036744e-10,0.982,10.949308694601914,1.8756720625577104,-763.0299376391583,2,2
1층 C블록9열 3,20,33,90000,114868.42105263157,150000,617.5475,967.0,1.0,0.39300001786957767,0.6060606060606061,443,1층,C블록,9,3,240,1503,50,1층 C블록9열 11,1522.862108,58.38924792,5.612249089,100,0,0,2.8315110319782544e-10,0.987,9.072434716801686,1.881525528558525,-767.7647714577276,0,2
1층 C블록9열 4,18,33,90000,114868.42105263157,150000,628.3805555555556,967.0,1.0,0.39369266612135884,0.5454545454545454,444,1층,C블록,9,4,180,1505,50,1층 C블록9열 10,1516.550362,58.88876332,4.310526905,100,0,0,2.8670118556904304e-10,0.993,6.820254438480704,1.889359102220267,-774.0566706872133,0,2
1층 C블록9열 5,26,36,90000,114605.26315789473,150000,592.9173076923078,749.0,2.0,0.48054772287795994,0.7222222222222222,445,1층,C블록,9,5,120,1506,50,1층 C블록9열 9,1511.600476,59.26420656,3.018277341,100,0,0,2.895269131116333e-10,0.997,4.555775328753539,1.895548250321352,-778.9851960731803,2,2
1층 C블록9열 6,22,31,90000,114868.42105263157,150000,758.9030303030303,878.0,4.0,0.40935800167593783,0.7096774193548387,446,1층,C블록,9,6,60,1507,50,1층 C블록9열 8,1509.022531,59.4750449,1.819236666,100,0,0,2.910132930518882e-10,0.999,2.2799814365173767,1.8987877031723523,-781.5407666308565,2,2
1층 C블록9열 7,30,37,90000,114868.42105263157,150000,623.196111111111,749.0,2.0,0.4518824103400931,0.8108108108108109,447,1층,C블록,9,7,0,1508,50,1층 C블록9열 7,1508.828685,59.51949286,1.164921585,100,0,0,2.9112547081828836e-10,1.0,0.0,1.899031738994667,-781.7160040967536,2,2
1층 C블록9열 8,23,32,90000,114868.42105263157,150000,711.7449275362319,749.0,1.0,0.4404164008046458,0.71875,448,1층,C블록,9,8,-60,1507,50,1층 C블록9열 6,1509.022531,59.4750449,1.819236666,100,0,0,2.910132930518882e-10,0.999,2.2799814365173767,1.8987877031723523,-781.5407666308565,2,2
1층 C블록9열 9,23,32,90000,114868.42105263157,150000,724.3297101449275,749.0,2.0,0.42843002366843214,0.71875,449,1층,C블록,9,9,-120,1506,50,1층 C블록9열 5,1511.600476,59.26420656,3.018277341,100,0,0,2.895269131116333e-10,0.997,4.555775328753539,1.895548250321352,-778.9851960731803,2,2
1층 D블록10열 1,24,30,70000,111710.52631578948,150000,1047.8493055555557,725.0,3.0,0.3513560889523793,0.8,511,1층,D블록,10,1,-535,1578,69,1층 B블록10열 11,1667.654041,51.34116327,10.39591691,100,0,0,2.1561656326359957e-10,0.947,11.032495982385322,2.371317763290143,-622.9558038232922,2,2
1층 D블록10열 10,19,33,65000,102763.15789473684,120000,997.892105263158,942.0,5.0,0.24508934140487923,0.5757575757575758,520,1층,D블록,10,10,-1034,1513,69,1층 B블록10열 2,1833.87186,40.45312613,16.7977699,100,0,0,1.6214107217993383e-10,0.826,26.653057305361266,2.1562805176646824,-456.7638177328486,0,2
1층 D블록10열 11,22,36,70000,101315.78947368421,120000,873.4371212121212,942.0,5.0,0.3043846004523002,0.6111111111111112,521,1층,D블록,10,11,-1090,1503,69,1층 B블록10열 1,1857.920881,39.04007029,17.29358625,100,0,0,1.5592593348982978e-10,0.81,28.25418012242457,2.128356585482332,-432.7128026964705,0,2
1층 D블록10열 2,31,38,90000,112236.84210526316,150000,1014.6881720430107,746.0,4.0,0.3313968502587148,0.8157894736842105,512,1층,D블록,10,2,-591,1573,69,1층 B블록10열 10,1681.776144,50.35244491,11.29000118,100,0,0,2.1023036137788744e-10,0.936,12.895910607553065,2.351394250673714,-608.8415609358585,2,2
1층 D블록10열 3,22,32,90000,111315.78947368421,145000,967.635606060606,746.0,5.0,0.27831723430470534,0.6875,513,1층,D블록,10,3,-646,1569,69,1층 B블록10열 9,1698.18668,49.27397221,12.10818321,100,0,0,2.0419434463511868e-10,0.925,14.682246632411522,2.3286588211087222,-592.4368158909201,2,2
1층 D블록10열 4,23,32,90000,111184.21052631579,140000,839.018115942029,746.0,5.0,0.2714547125450921,0.71875,514,1층,D블록,10,4,-702,1564,69,1층 B블록10열 8,1715.710057,48.12161005,12.90064546,100,0,0,1.9800142189760243e-10,0.912,16.476833033351184,2.304862197643869,-574.9181420662576,2,2
1층 D블록10열 5,25,34,80000,110394.73684210527,140000,943.8606666666667,683.0,5.0,0.30010641621280315,0.7352941176470589,515,1층,D블록,10,5,-758,1555,69,1층 B블록10열 7,1731.285649,46.98190141,13.69346284,100,0,0,1.9270536809879252e-10,0.899,18.291321150098813,2.2841153552991544,-559.3471463026244,2,2
1층 D블록10열 6,26,35,80000,110263.15789473684,140000,958.8096153846153,749.0,5.0,0.2987011370725726,0.7428571428571429,516,1층,D블록,10,6,-813,1547,69,1층 B블록10열 6,1748.982275,45.7747017,14.41009906,100,0,0,1.869148366459573e-10,0.885,20.02736901219481,2.260992057773289,-541.6533296160684,2,2
1층 D블록10열 7,22,31,80000,108289.47368421052,140000,916.6810606060607,749.0,5.0,0.29741390857847355,0.7096774193548387,517,1층,D블록,10,7,-869,1539,69,1층 B블록10열 5,1768.740512,44.48271194,15.08480028,100,0,0,1.807205877671239e-10,0.871,21.755296322643783,2.235722080721366,-521.8965879358689,2,2
1층 D블록10열 8,26,38,80000,106842.1052631579,135000,934.748076923077,942.0,5.0,0.2640787825222064,0.6842105263157895,518,1층,D블록,10,8,-924,1531,69,1층 B블록10열 4,1789.552458,43.16727573,15.69725107,100,0,0,1.7448845580318943e-10,0.856,23.41606796238011,2.209708344536152,-501.0849857565257,2,2
1층 D블록10열 9,19,33,80000,104342.1052631579,125000,1039.4412280701756,942.0,5.0,0.2334431279165543,0.5757575757575758,519,1층,D블록,10,9,-979,1522,69,1층 B블록10열 3,1810.990337,41.82626363,16.27276541,100,0,0,1.6836491712611401e-10,0.841,25.05439305752238,2.1835378326029287,-479.6466876912049,0,2
1층 D블록11열 1,26,38,90000,112763.15789473684,150000,988.8455128205128,942.0,4.0,0.26997731280725157,0.6842105263157895,570,1층,D블록,11,1,-537,1674,89,1층 B블록11열 12,1760.27441,48.7746301,9.463085432,100,0,0,1.8334069512401519e-10,0.952,10.073752653251493,2.898127390766257,-530.2977474720125,2,2
1층 D블록11열 10,22,33,60000,103026.31578947368,130000,1226.375,942.0,4.0,0.21676875468783505,0.6666666666666666,579,1층,D블록,11,10,-1008,1613,89,1층 B블록11열 3,1904.141276,39.94204571,15.2529567,100,0,0,1.448446631258113e-10,0.848,24.290297762686446,2.6789939242472824,-386.46854314181473,2,2
1층 D블록11열 11,24,38,70000,102500.0,130000,1095.7034722222222,942.0,4.0,0.2134103343772215,0.631578947368421,580,1층,D블록,11,11,-1060,1605,89,1층 B블록11열 2,1925.498896,38.78554407,15.71460133,100,0,0,1.4007807927252575e-10,0.834,25.73032180926878,2.64925722840076,-365.110954922163,0,2
1층 D블록11열 12,15,29,55000,100394.73684210527,120000,1135.7311111111112,749.0,4.0,0.22054747393058835,0.5172413793103449,581,1층,D블록,11,12,-1113,1596,89,1층 B블록11열 1,1947.795164,37.59661313,16.15695222,100,0,0,1.353225429366721e-10,0.82,27.17880909484593,2.6189101165427746,-342.8142727748296,0,2
1층 D블록11열 2,21,34,90000,111973.68421052632,150000,1249.6634920634922,942.0,4.0,0.22272666620989076,0.6176470588235294,571,1층,D블록,11,2,-590,1669,89,1층 B블록11열 11,1772.450846,47.97582069,10.24286618,100,0,0,1.795880355100144e-10,0.943,11.756868401648296,2.878200927491451,-518.1294028649041,0,2
1층 D블록11열 3,21,32,90000,111710.52631578948,145000,1113.068253968254,862.0,4.0,0.2335961032426496,0.65625,572,1층,D블록,11,3,-642,1664,89,1층 B블록11열 10,1785.771822,47.12589753,10.97477678,100,0,0,1.755990258826834e-10,0.933,13.385585190470191,2.8567130935081897,-504.81520278657166,2,2
1층 D블록11열 4,24,35,90000,111184.21052631579,140000,1211.6541666666667,749.0,4.0,0.22920036525612822,0.6857142857142857,573,1층,D블록,11,4,-695,1660,89,1층 B블록11열 9,1801.817416,46.17271664,11.67123324,100,0,0,1.7094943067972924e-10,0.922,15.005934875509238,2.8312525937500204,-488.7750085650866,2,2
